,UNIQUE_ID,MOL_smiles,SMILES,LOG_HLM_CLint,LOG_RLM_CLint,LOG_MDR1-MDCK_ER,LOG_HPPB,LOG_RPPB,LOG_SOLUBILITY
1459,3fa70425069ca896ec7418253c187eddadd0137e,COc1ccc2c(c1)C=C(CN1CCC(c3cc(-c4ccc(N)nc4)cc(C)n3)CC1)CO2,COc1ccc2c(c1)C=C(CN1CCC(c3cc(-c4ccc(N)nc4)cc(C)n3)CC1)CO2,1.637939802,2.227153696,-0.000486,,,1.360025089
1460,a2884c374cdcd597ce47b41221787d6c2e54202b,COc1ccc2c(c1)C=C(CN1CCC(c3cc(-c4cncnc4)cc(C)n3)CC1)CO2,COc1ccc2c(c1)C=C(CN1CCC(c3cc(-c4cncnc4)cc(C)n3)CC1)CO2,1.69720318,2.302226997,0.153083684,,,1.358886204
1461,e75c99f1ee6475687645e034bb1674bf5a0ed42c,COc1ccc2c(c1)CCCN(C(=O)NCCc1ccccn1)C2,COc1ccc2c(c1)CCCN(C(=O)NCCc1ccccn1)C2,2.241608732,3.144810126,,,,
1462,c8caea3ea2d1ccea1b0ca7144b7716a3d4995512,COc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](NCCCCCCN3C(=O)C=CC3=O)CC[C@@H]12,COc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](NCCCCCCN3C(=O)C=CC3=O)CC[C@@H]12,0.784331948,1.587171971,,,,
1463,23b511e8aeebb0e3b6a7cf92ce47a58f0fc044aa,COc1ccc2c(c1)CN(C(=O)c1cc(C3CC3)[nH]n1)CC2,COc1ccc2c(c1)CN(C(=O)c1cc(C3CC3)[nH]n1)CC2,1.800201391,3.456797077,0.027081622,,,1.13481437
1464,274fe5b9ca910808d419201b3a78a6358c14b62c,COc1ccc2c(c1)CN(c1nc(C)cc(C)n1)CC2,COc1ccc2c(c1)CN(c1nc(C)cc(C)n1)CC2,2.110606543,2.684467433,,,,1.004751156
1465,cd7344d73e6eeb9e1068da5cab80c552cbf3231d,COc1ccc2cc(-c3[nH]c(-c4ccc([S+](C)[O-])cc4)nc3-c3ccncc3)ccc2c1,COc1ccc2cc(-c3[nH]c(-c4ccc(S(C)=O)cc4)nc3-c3ccncc3)ccc2c1,0.695569227,2.082534053,1.541831716,,,0.531478917
1466,ee9eef72cd63b0450a654a14f6f2dea8dde1eb26,COc1ccc2cc(C(=O)NCc3nnc4n3CCCCC4)ccc2c1,COc1ccc2cc(C(=O)NCc3nnc4n3CCCCC4)ccc2c1,1.140696553,2.815961405,1.546705497,,,
1467,aa6e9c45b045b6873bf1780210b0b0ff7d657f64,COc1ccc2ccccc2c1CNC(=O)c1cnc(C2CC2)nc1,COc1ccc2ccccc2c1CNC(=O)c1cnc(C2CC2)nc1,1.52748812,2.645033982,-0.190430393,,,0.709269961
1468,6ebdb994a1477eb3eadb55e27fdf82ef14e922c6,COc1ccc2nc(C(=O)Nc3cnc4c(cnn4C(C)C)c3)ccc2c1,COc1ccc2nc(C(=O)Nc3cnc4c(cnn4C(C)C)c3)ccc2c1,,,-0.333575366,,,-0.823908741
1469,c233b682f6e8ba32cb39b4ab7f72f008317dca9f,COc1ccc2nc(C)c(C(=O)Nc3ccccc3N3CCCC3)cc2c1,COc1ccc2nc(C)c(C(=O)Nc3ccccc3N3CCCC3)cc2c1,2.258905342,2.993340984,-0.315386086,,,0.924279286
1470,56a3f81fb4231c2c25148877454a34d8631edab8,COc1ccc2nc(C)nc(N3CC(CO)C3)c2c1,COc1ccc2nc(C)nc(N3CC(CO)C3)c2c1,0.720985744,1.132771829,1.061102033,,,1.46686762
1471,eb423fb1d621eb6bd0ca363e64ce70a73e2b3197,COc1ccc2nc(C)nc(N3CC(O)(c4ccc(F)cc4)C3)c2c1,COc1ccc2nc(C)nc(N3CC(O)(c4ccc(F)cc4)C3)c2c1,1.429832996,2.670159542,0.587329548,,,1.288472801
1472,7f758e4d11661cb6b248bf02d833acd31ba94467,COc1ccc2nc(C)nc(NCc3ncc(C)o3)c2c1,COc1ccc2nc(C)nc(NCc3ncc(C)o3)c2c1,1.371751107,2.471197799,0.141299447,,,
1473,77cdd2ec6080f029e5ef2430628c1201f541ebdc,COc1ccc2nc(CN3CCC(O)(c4ccc(C)cc4)CC3)ccc2c1,COc1ccc2nc(CN3CCC(O)(c4ccc(C)cc4)CC3)ccc2c1,1.648516134,2.800172495,-0.314692176,,,1.472463897
1474,c536ffba6d3d056a66770a5712d48bed380d7bf5,COc1ccc2nc(NCc3cnn(C)c3)ccc2c1,COc1ccc2nc(NCc3cnn(C)c3)ccc2c1,1.454600977,1.947551348,-0.273867824,,,1.541329578
1475,11fb3bf44cb905bf4894528d6aca4b848b0ddee2,COc1ccc2nc3c(cc2c1)CNCCO3,COc1ccc2nc3c(cc2c1)CNCCO3,1.256765838,1.9159114,-0.297626668,,,
1476,4f711e47fb31085f3cfc01f17c6e9c0f0f685361,COc1cccc(-c2ccc(C(=O)N(C)Cc3c(C)nn(C(C)C)c3C)o2)c1,COc1cccc(-c2ccc(C(=O)N(C)Cc3c(C)nn(C(C)C)c3C)o2)c1,2.421791423,3.293288066,0.168389411,,,1.672005445
1477,b58c5e2a93a756e59f76547555e7fab901edf6aa,COc1cccc(-c2cccc(N)n2)c1F,COc1cccc(-c2cccc(N)n2)c1F,1.924899264,2.411279544,-0.116954056,,,1.260071388
1478,c33164324c6f99541d04cc25469dcc1d4823b175,COc1cccc(-c2nc(-c3cccnc3)n[nH]2)c1,COc1cccc(-c2nc(-c3cccnc3)n[nH]2)c1,0.675686709,1.667714385,-0.156317083,,,1.355259906
1479,b70f079dc6dafcf84fc287be0c948ef365b639c6,COc1cccc(-c2nc(C(=O)O)cs2)c1OC,COc1cccc(-c2nc(C(=O)O)cs2)c1OC,0.675686709,1.027920136,-0.038317043,,,1.576571684
1480,98df0c4f5e4aa54e22685b9dedcf84c93bd7aee0,COc1cccc(-c2nnn(-c3ncnc4sc5c(c34)CCC5)n2)c1,COc1cccc(-c2nnn(-c3ncnc4sc5c(c34)CCC5)n2)c1,,,,,,-0.585026652
1481,70a1a8cd2aafd6d18b3064dbf98a91e728c1a407,COc1cccc(-c2nnn(Cc3cc(F)cc4cccnc34)n2)c1,COc1cccc(-c2nnn(Cc3cc(F)cc4cccnc34)n2)c1,,,-0.313073267,,,-0.853871964
1482,6665b3ac05079267138d667e9e9dfbfdf3d9d961,COc1cccc(-c2ocnc2C(=O)Nc2ccc(-c3ccc(C)o3)cc2)c1,COc1cccc(-c2ocnc2C(=O)Nc2ccc(-c3ccc(C)o3)cc2)c1,,,,,,-0.397940009
1483,83ae4658f35c7dc1df367e450df586d9ce247a05,COc1cccc(-n2c(S)nnc2COc2cccc3ccccc23)c1,COc1cccc(-n2c(S)nnc2COc2cccc3ccccc23)c1,,,0.029897367,,,-0.585026652
1484,ac06caa0c7e297a6432335d4e17957c32aa83de3,COc1cccc(-n2nc(C(=O)O)cc2-c2ccc(C3CCCCC3)c(Cl)c2)c1,COc1cccc(-n2nc(C(=O)O)cc2-c2ccc(C3CCCCC3)c(Cl)c2)c1,0.891035415,1.511789811,0.192430941,,,1.528273777
1485,e4b4a3a064a721ce29b1db0141389073626e03ee,COc1cccc(/C=C2/N=C(c3ccccc3)NC2=O)c1OC,COc1cccc(/C=C2/N=C(c3ccccc3)NC2=O)c1OC,,,,,,-0.48148606
1486,048592b48990c2d4226f31530e802f6de0e434aa,COc1cccc(/C=C2/N=C(c3ccccc3C)NC2=O)c1OC,COc1cccc(/C=C2/N=C(c3ccccc3C)NC2=O)c1OC,,,,,,-0.455931956
1487,ed9ba0d20424e38c44bd6231df7ad27773c26d0b,COc1cccc(C(=O)C[n+]2cc(-c3ccc(F)cc3)n(C)c2N)c1,COc1cccc(C(=O)C[n+]2cc(-c3ccc(F)cc3)n(C)c2N)c1,0.675686709,1.655196081,1.419535877,,,1.869994
1488,66a70bc54b981233f14fd6f64dcbcf929dea4c28,COc1cccc(C(=O)N(C)CC(F)(F)F)c1OCCCN,COc1cccc(C(=O)N(C)CC(F)(F)F)c1OCCCN,0.675686709,1.914142097,1.478798239,,,
1489,a91a90fe27e0db99fbb490539360652a462f3281,COc1cccc(C(=O)NCC(=O)Nc2cccc3c2CCCC3)c1,COc1cccc(C(=O)NCC(=O)Nc2cccc3c2CCCC3)c1,1.762566038,2.783220886,0.113057749,,,
1490,0110c2280d8cd30863abbacba538a3362c342f9c,COc1cccc(C(=O)Nc2nccs2)c1,COc1cccc(C(=O)Nc2nccs2)c1,2.03616961,2.781770449,-0.250236636,,,
1491,1d89f5983d2618d6f1e5a41b1a6b38bc35e1445f,COc1cccc(C)c1C(=O)N(C)CCCn1cccn1,COc1cccc(C)c1C(=O)N(C)CCCn1cccn1,1.579577829,2.699194911,0.549723806,,,
1492,a06d534ae4186bf1c7bfd57825182ccb0361d426,COc1cccc(C)c1C(=O)N(C)Cc1ncc[nH]1,COc1cccc(C)c1C(=O)N(C)Cc1ncc[nH]1,0.675686709,2.628094532,0.800707006,,,
1493,5342f10e07047d4eeccdc2001d4c9cb5f50d3691,COc1cccc(C)c1C(=O)N[C@H](CO)CCSC,COc1cccc(C)c1C(=O)N[C@H](CO)CCSC,1.512324113,2.869796522,0.230012917,,,
1494,a48c0d82d1118f376e68c5be2130e5913b3cf7d3,COc1cccc(C2NC(=O)NC(C)=C2C(=O)OCc2ccc3c(c2)OCO3)c1,COc1cccc(C2NC(=O)NC(C)=C2C(=O)OCc2ccc3c(c2)OCO3)c1,,,,,,1.255754787
1495,c31469f927f2a2af357754c3bbe60981db258e64,COc1cccc(CC(=O)N2CCOC(c3cc(Nc4nnc(C)s4)cc(C)n3)C2)c1,COc1cccc(CC(=O)N2CCOC(c3cc(Nc4nnc(C)s4)cc(C)n3)C2)c1,1.83653931,2.488580326,1.02864215,,,
1496,6c0eb73bac8aaa974204f1355ca7c75b8b50c130,COc1cccc(CC(=O)Nc2ccc3nc(C)sc3c2)c1,COc1cccc(CC(=O)Nc2ccc3nc(C)sc3c2)c1,1.52748812,2.533486077,-0.08728967,,,1.718833718
1497,850c75573c68770a3b1026283262cf37215925e9,COc1cccc(CN(C)c2cc(N3CCCC3)ncn2)n1,COc1cccc(CN(C)c2cc(N3CCCC3)ncn2)n1,2.106068448,3.649253348,-0.165816,,,
1498,fa6dd80857acd8b748cf3b4477240d23971e27ba,COc1cccc(CN(C)c2ncnc3c2CN(C)CC3)c1,COc1cccc(CN(C)c2ncnc3c2CN(C)CC3)c1,1.269419538,2.261343771,-0.122377633,,,1.761401558
1499,51de70f806e32d1dfc61847a63b9d1494f22e78f,COc1cccc(CN2CCC(Cc3ccc(-c4cccnc4)cc3)(C(N)=O)CC2)c1,COc1cccc(CN2CCC(Cc3ccc(-c4cccnc4)cc3)(C(N)=O)CC2)c1,2.034692614,2.799777382,0.846611174,,,1.848804701
1500,0daa696806ac1b5861e3a7e781dc31ef17e48c0d,COc1cccc(CN2CCN(C(=O)Cc3ccc(C)cc3)[C@@H](C)C2)c1,COc1cccc(CN2CCN(C(=O)Cc3ccc(C)cc3)[C@@H](C)C2)c1,2.361973237,2.994858913,-0.131497684,,,1.643452676
1501,d45b775ba4c85d0c1f921ca6ea836d014161feeb,COc1cccc(CN2CCc3nc(-c4cnc(C)cn4)nc(O)c3C2)c1,COc1cccc(CN2CCc3nc(-c4cnc(C)cn4)nc(O)c3C2)c1,0.675686709,1.582256592,,,,
1502,0f17607393f85307e2d6ad688de82c05f9d1c8d4,COc1cccc(CN2CCc3nc(-c4cnccn4)nc(O)c3C2)c1,COc1cccc(CN2CCc3nc(-c4cnccn4)nc(O)c3C2)c1,0.675686709,1.424407899,,,,
1503,6efce9d96ebdb8f11c0387dc5c87df7572a8357b,COc1cccc(CN2Cc3ccccc3OC3(CCOCC3)C2)c1,COc1cccc(CN2Cc3ccccc3OC3(CCOCC3)C2)c1,2.123371366,3.197581289,-0.277833593,,,1.205745541
1504,276446a7c9a250ade1957ee24a97e59dedd00335,COc1cccc(CNC(=O)C2(C#N)CCOCC2)c1,COc1cccc(CNC(=O)C2(C#N)CCOCC2)c1,0.675686709,1.880390521,,,,
1505,21196f3a3aee81913a5fe9488814f1a75b80ce5d,COc1cccc(CNc2ncc(-c3ccccc3)n2C)c1,COc1cccc(CNc2ncc(-c3ccccc3)n2C)c1,2.972102356,3.345169574,-0.268292975,,,1.37051309
1506,0d7679a5962e3ea33adac5a4155dd6e4ade59b64,COc1cccc(Cc2cnc(N)s2)c1,COc1cccc(Cc2cnc(N)s2)c1,1.250639534,2.449390451,-0.173164884,,,
1507,4dfe1f8368dd337e0087ace76faaabe677354cc7,COc1cccc(Cc2nc3sc4c(c3c(=O)[nH]2)CCSC4)c1,COc1cccc(Cc2nc3sc4c(c3c(=O)[nH]2)CCSC4)c1,2.05330514,3.450775794,0.010456454,,,
1508,b9cf782ba3d35a4e99095eb300daa3e70ec96b97,COc1cccc(Cn2cnc3c(c2=O)COCC3)c1Cl,COc1cccc(Cn2cnc3c(c2=O)COCC3)c1Cl,0.756940236,2.139690222,-0.045717244,,,
1509,d3395e2f0a9c16bf052822cf6a8ef4f3b68404ae,COc1cccc(F)c1NC(=O)N1CCC(N2CC=CC2)CC1,COc1cccc(F)c1NC(=O)N1CCC(N2CC=CC2)CC1,0.675686709,2.560247466,0.91615109,,,
1510,81a54b6009aab631644b7810abefe8b0ac2027f6,COc1cccc(N(C)CCC(=O)N2CCC(c3ccc(-c4ccc(N)nc4)cn3)CC2)c1,COc1cccc(N(C)CCC(=O)N2CCC(c3ccc(-c4ccc(N)nc4)cn3)CC2)c1,2.914450527,3.247109216,0.827992641,,,1.672282625
1511,bca011b81967fd5a80ea32a84c77d58e65a34df0,COc1cccc(N2CCN(c3nc(C)cc(C)c3C#N)CC2)c1,COc1cccc(N2CCN(c3nc(C)cc(C)c3C#N)CC2)c1,,,-0.285014664,,,-0.045757491
1512,a0f9e2a414fb40871041cdd7d77d7afabc56e201,COc1cccc(NC(=O)C2CNC2)c1,COc1cccc(NC(=O)C2CNC2)c1,0.675686709,1.773925339,,,,1.470116353
1513,4ccc6e4487321869d307b60d001e547a7282caae,COc1cccc(NC(=O)CNc2cccc(-c3ccnc(C)n3)c2)c1,COc1cccc(NC(=O)CNc2cccc(-c3ccnc(C)n3)c2)c1,1.786687551,2.398681151,0.378228288,,,1.702861171
1514,6f4393352debd13e13c08adc5580ae5621c3e0ee,COc1cccc(NC(=O)[C@H]2CCCN(S(=O)(=O)c3ccc(C)cc3)C2)c1,COc1cccc(NC(=O)[C@H]2CCCN(S(=O)(=O)c3ccc(C)cc3)C2)c1,1.580411726,3.450356591,0.42798745,,,1.0
1515,02c1956c6335e4f040ca0fbaf1093f6d20d93c18,COc1cccc(NC(=O)c2c([O-])n(-c3cccc(OC)c3)n[n+]2C)c1,COc1cccc(NC(=O)c2c([O-])n(-c3cccc(OC)c3)n[n+]2C)c1,,,-0.19576607,,,-0.721246399
1516,4225ca6ee552e5bd2475b3138017dda657dabb61,COc1cccc(Nc2c(C(N)=O)cnc3c(C)cc(S(=O)(=O)c4cccc(C(=O)N(C)C)c4)cc23)c1,COc1cccc(Nc2c(C(N)=O)cnc3c(C)cc(S(=O)(=O)c4cccc(C(=O)N(C)C)c4)cc23)c1,2.515428729,3.159346381,1.886268312,,,
1517,69367d22f15360a7ce5a1d85e1cfc5b57ee40f41,COc1cccc(OC)c1-c1cc(C(=O)N[C@@H](CC(C)C)C(=O)O)nn1-c1ccnc2cc(Cl)ccc12,COc1cccc(OC)c1-c1cc(C(=O)N[C@@H](CC(C)C)C(=O)O)nn1-c1ccnc2cc(Cl)ccc12,0.97735773,2.034439941,1.592504602,,,1.955976222
1518,cb86558a58fb3ba277270801d82544867a7c21ab,COc1cccc(OC)c1-c1ccc(OCCN2CCCC2)cc1,COc1cccc(OC)c1-c1ccc(OCCN2CCCC2)cc1,0.675686709,3.360202297,0.14730882,,,
1519,4c43850f6e32c0f29a43afb18eecd52ed940b334,COc1cccc(OCCCN)c1-c1cc(Nc2cnc(C#N)cn2)n[nH]1,COc1cccc(OCCCN)c1-c1cc(Nc2cnc(C#N)cn2)n[nH]1,0.675686709,2.709212277,1.241953397,,,1.592620821
1520,ba9b7cf364a641082ac8f57bcc79d95e9502b3ac,COc1cccc(OCCCn2cncc2-c2cc3c(cc2C)n(C)c(=O)n3C)c1,COc1cccc(OCCCn2cncc2-c2cc3c(cc2C)n(C)c(=O)n3C)c1,1.584059705,2.546181012,2.154630822,,,1.743274524
1521,941ac1a6543219d056e8e0d2cbdc020a4b876f1c,COc1cccc(OCCCn2cncc2-c2cc3c(cc2OC)OCCCO3)c1,COc1cccc(OCCCn2cncc2-c2cc3c(cc2OC)OCCCO3)c1,1.22172713,2.026757912,0.722245294,,,1.979775933
1522,eedb3853f3c4f6b15a57695330bfe3d686ed17e5,COc1cccc(O[C@H]2CCN(C(=O)c3cc(-c4ccc(C)cc4)on3)CC[C@@H]2O)c1,COc1cccc(O[C@H]2CCN(C(=O)c3cc(-c4ccc(C)cc4)on3)CC[C@@H]2O)c1,1.915204543,3.025956001,-0.141783164,,,
1523,5ea8cf86c5369389372d2a4790371df0955558fb,COc1cccc(O[C@H]2CCN(C(=O)c3cc(-c4ccc(F)cc4)on3)CC[C@@H]2O)c1,COc1cccc(O[C@H]2CCN(C(=O)c3cc(-c4ccc(F)cc4)on3)CC[C@@H]2O)c1,1.821592127,2.761214951,-0.054616699,,,
1524,e2e2df28eaa0ac51df236d7d1fbb53bf668d1c2c,COc1cccc(Oc2ccc(NC(=O)CN3CCCCC3=O)cn2)c1,COc1cccc(Oc2ccc(NC(=O)CN3CCCCC3=O)cn2)c1,0.675686709,1.8853386,1.132519322,,,
1525,7f7a093c99aafe91ac29241a9a2c70ad3f48b161,COc1cccc(Oc2ccc(NC(=O)CN3CCOCC3)cn2)c1,COc1cccc(Oc2ccc(NC(=O)CN3CCOCC3)cn2)c1,0.675686709,2.140545751,0.099768195,,,
1526,3a8f83dd0f363d1d443c230e6c37c6245a6d5b2c,COc1cccc(S(=O)(=O)N2CCOC(c3c(C(N)=O)sc4ncccc34)C2)c1,COc1cccc(S(=O)(=O)N2CCOC(c3c(C(N)=O)sc4ncccc34)C2)c1,,,1.582519144,,,
1527,32af7b495b6ee3544748a943bab373dd49e88c31,COc1cccc([C@@H](C)n2cnc3cn(C)nc3c2=O)c1,COc1cccc([C@@H](C)n2cnc3cn(C)nc3c2=O)c1,0.675686709,1.827265857,0.157255348,,,
1528,6e5d98cc6c8696336bd356399665a28852c88ee0,COc1cccc2c1OC(C)(C)[C@@H]1C[C@H]3CNCC[C@H]3O[C@@H]21,COc1cccc2c1OC(C)(C)[C@@H]1C[C@H]3CNCC[C@H]3O[C@@H]21,0.675686709,1.711992713,1.232459541,,,1.727785174
1529,66c38370c9f723076e0e65961eb6e0e3322c4a26,COc1cccc2c1Oc1nc(-c3ccccc3)[nH]c(=S)c1C2,COc1cccc2c1Oc1nc(-c3ccccc3)[nH]c(=S)c1C2,,,,,,-0.455931956
1530,bb7fb29392b57c529452adcfabd6a8eb50d9f2b7,COc1cccc2cc(C(N)=S)/c(=N/Nc3ccccc3)oc12,COc1cccc2cc(C(N)=S)/c(=N/Nc3ccccc3)oc12,,,-0.304146812,,,-0.346787486
1531,558e14fcee1cefa44b015a1f98c9216f1f11e03b,COc1ccccc1-c1cc(C(C)(C)C)nc(-c2ncccn2)n1,COc1ccccc1-c1cc(C(C)(C)C)nc(-c2ncccn2)n1,1.355853636,2.228346454,0.296836399,,,
1532,d8a0d3fc20b4675e2250c93ab24da6d9c88975f9,COc1ccccc1-c1cc(NC(=O)c2cccc(N3CCNC3=O)c2)[nH]n1,COc1ccccc1-c1cc(NC(=O)c2cccc(N3CCNC3=O)c2)[nH]n1,0.876967967,2.012702277,1.780905646,-0.397940009,-0.742321425,0.774516966
1533,66bd8081929fda3517832548076948004014acac,COc1ccccc1-c1ccc(CC2(C(=O)NC3CC3)CCOCC2)cc1,COc1ccccc1-c1ccc(CC2(C(=O)NC3CC3)CCOCC2)cc1,1.910592392,3.331902432,0.275676158,,,1.621280168
1534,8bad89d3174ad548ec77816a46638347c80dde25,COc1ccccc1-c1csc(-n2ncc(C#N)c2N)n1,COc1ccccc1-c1csc(-n2ncc(C#N)c2N)n1,,,,,,-0.886056648
1535,6837d95f20318245969486b80b2a1933be3aaf8a,COc1ccccc1-c1nc(-c2ccc(NC(C)=O)cc2)c(C)s1,COc1ccccc1-c1nc(-c2ccc(NC(C)=O)cc2)c(C)s1,,,,,,-0.13667714
1536,6732c35567fdd813bae89b226ec544b69ea43aac,COc1ccccc1-c1nc(C(=O)O)cs1,COc1ccccc1-c1nc(C(=O)O)cs1,0.675686709,1.027920136,-0.1878426,,,1.737192643
1537,22b13f5ee62ae689cee1fdaf63f5fe39bed700e3,COc1ccccc1-c1nn(-c2ccccc2)cc1CO,COc1ccccc1-c1nn(-c2ccccc2)cc1CO,1.624261464,2.57334512,-0.3784994,,,1.295127085
1538,adf1b92051e6df863ab58ee875f6efee037804ac,COc1ccccc1-c1nnc([C@H]2CCN(Cc3ccccc3C)C2)o1,COc1ccccc1-c1nnc([C@H]2CCN(Cc3ccccc3C)C2)o1,2.19966469,3.503921088,-0.121969137,,,1.568788212
1539,e4385fd6eb58aba19db0bf8df1c4326a5cd1e52d,COc1ccccc1-n1cc(CNC(=O)N(C)Cc2c(C)nn(C)c2C)cn1,COc1ccccc1-n1cc(CNC(=O)N(C)Cc2c(C)nn(C)c2C)cn1,1.878084984,2.708621428,1.738181246,,,
1540,691838e85cf19b603eb0a594f8da1ca1f1ced3ce,COc1ccccc1-n1cc2c(c1-c1ccccc1Br)c(=O)n(C)c(=O)n2C,COc1ccccc1-n1cc2c(c1-c1ccccc1Br)c(=O)n(C)c(=O)n2C,,,0.353809946,,,-0.091514981
1541,717652e736d9901d2c699f928c72c1679620c37b,COc1ccccc1-n1ncc2c(=O)[nH]c(SC(C)c3ccccc3)nc21,COc1ccccc1-n1ncc2c(=O)[nH]c(SC(C)c3ccccc3)nc21,2.350095969,3.070244878,,,,
1542,d3d70e0e9d581c7473f61adb262dd5c47e26ce6b,COc1ccccc1/C=C/CN1CCCC2(C1)OCCO2,COc1ccccc1/C=C/CN1CCCC2(C1)OCCO2,1.248708736,3.337657494,-0.260083097,,,
1543,e9f7bfc529811964bc6c5a503b6eec3757bed87e,COc1ccccc1/C=C/CN1C[C@H]2CCCN2C[C@@H]1C,COc1ccccc1/C=C/CN1C[C@H]2CCCN2C[C@@H]1C,1.226161523,3.161578509,-0.129961745,,,
1544,cd9efbf7b5d48acf85def6e187fd2be9234905d1,COc1ccccc1C(=O)/C=C/c1ccccc1C(F)(F)F,COc1ccccc1C(=O)/C=C/c1ccccc1C(F)(F)F,2.507164767,3.138438493,,,,
1545,ff89a8339297cefe76d5d90e860444bf9d950351,COc1ccccc1C(=O)CSc1nncn1C1CC1,COc1ccccc1C(=O)CSc1nncn1C1CC1,1.390846827,2.6651277,0.113543899,,,
1546,85ad9e7559754101f2c3fa9c27e681cfaf787598,COc1ccccc1C(=O)NCc1nc(C)cc(N2CCCCC2)n1,COc1ccccc1C(=O)NCc1nc(C)cc(N2CCCCC2)n1,1.983662364,3.02141714,-0.613819629,,,1.825945143
1547,6ba5e03859b7d2b11a0d1206108fc0a5926d4480,COc1ccccc1C(=O)Nc1ccc2cc[nH]c2c1,COc1ccccc1C(=O)Nc1ccc2cc[nH]c2c1,1.928436822,2.691249517,-0.607609727,0.505149978,0.571825249,0.69019608
1548,1c16e0a7cdbad25b87f52d93a130daea19e45248,COc1ccccc1C(=O)Nc1cccc(-c2ccnc(C)n2)c1,COc1ccccc1C(=O)Nc1cccc(-c2ccnc(C)n2)c1,1.780252487,2.221990307,,,,1.666705136
1549,f31ba3c0eb1ac1568e2716c1022c237fbf1c34e0,COc1ccccc1C(=O)Nc1cccc(C#N)c1,COc1ccccc1C(=O)Nc1cccc(C#N)c1,1.93200167,1.908168566,-0.609667263,,,1.519040039
1550,c3eff16ab6465f3cf9d4ee5296fa805fd9acc7a5,COc1ccccc1CC(=O)NC1CCN(C)CC1,COc1ccccc1CC(=O)NC1CCN(C)CC1,0.675686709,1.736850481,0.787828913,,,1.635282638
1551,f51f1d57ef8783da6bb82536771339733c0c48d6,COc1ccccc1CC(=O)Nc1ncc(C)s1,COc1ccccc1CC(=O)Nc1ncc(C)s1,1.247997802,2.417446781,-0.171062333,,,0.819543936
1552,2a75339d2361c390d080be522242742f7e5f7cc5,COc1ccccc1CNC(=O)C(C)N1CCCN(c2ccccc2C#N)CC1,COc1ccccc1CNC(=O)C(C)N1CCCN(c2ccccc2C#N)CC1,3.339893263,3.604436451,0.178072072,,,1.670709595
1553,e8b04a0b461560aec61529c70580e53e1ba6a8fa,COc1ccccc1CNC(=O)c1cnc(C2CCN(C(=O)C(C)(C)C)CC2)nc1C,COc1ccccc1CNC(=O)c1cnc(C2CCN(C(=O)C(C)(C)C)CC2)nc1C,2.339254623,3.471998625,0.978487458,,,1.842921121
1554,28ff3b0bcd486202830804fda949f349a8574a0e,COc1ccccc1CNc1cn[nH]c(=O)c1Cl,COc1ccccc1CNc1cn[nH]c(=O)c1Cl,0.675686709,2.018221845,0.11299373,,,
1555,d6cdce476d893ee27504ad8b45ea6f282611747f,COc1ccccc1CNc1n[nH]c2nc([C@H]3CCCN(CC(=O)N4CCCC4)C3)ccc12,COc1ccccc1CNc1n[nH]c2nc([C@H]3CCCN(CC(=O)N4CCCC4)C3)ccc12,1.360233561,2.625246581,1.642548194,,,1.739176632
1556,87400012f6a1b7d304392500da386432ae602422,COc1ccccc1N1CCN(CCNC(=O)c2ccc(F)cc2)CC1,COc1ccccc1N1CCN(CCNC(=O)c2ccc(F)cc2)CC1,1.341988169,2.551348732,,,,
1557,3f1b663bbb463b33321d3c80d7e52fb542c89682,COc1ccccc1N1CCN(c2nc(-c3ccc(C)cc3)cc(=O)[nH]2)CC1,COc1ccccc1N1CCN(c2nc(-c3ccc(C)cc3)cc(=O)[nH]2)CC1,,,0.242421103,,,-0.698970004
1558,c19f52a346fbc2dd54931ecd730d7e3f1ba9699f,COc1ccccc1N1CCN(c2nc(-c3ccc(F)cc3)cc(=O)[nH]2)CC1,COc1ccccc1N1CCN(c2nc(-c3ccc(F)cc3)cc(=O)[nH]2)CC1,,,0.332004956,,,-0.698970004
1559,616436af189192e8c92836f7fe67cd0cefa2d165,COc1ccccc1NC(=O)CN1CCCN(c2nc(C)cs2)CC1,COc1ccccc1NC(=O)CN1CCCN(c2nc(C)cs2)CC1,2.554656304,3.290326493,-0.144968747,,,1.74390155
1560,b424caa93ad2e4310ff99c7a97023e0e705dbd78,COc1ccccc1NC(=O)CSc1nc(C(C)(C)C)nc2ccccc12,COc1ccccc1NC(=O)CSc1nc(C(C)(C)C)nc2ccccc12,,,0.101841486,,,-0.568636236
1561,4a9f84b415b2daa27c0e9f7f2cf7192f46a2479e,COc1ccccc1OC1CCN(Cc2ccccc2C#N)CC1,COc1ccccc1OC1CCN(Cc2ccccc2C#N)CC1,2.341915049,3.177943478,-0.25422443,,,1.613841822
1562,44d1845ed78c0307346319446c56605078621c1b,COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO,COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO,1.202869588,1.856221212,1.945609035,,,
